0	770	6666	
1	723	378	
2	1102	9582	
3	673	2123	
4	724	4676	
5	798	3429	
6	937	1067	
7	1297	6650	
8	850	5719	
9	1140	8953	
10	1273	5571	
11	1159	2394	
12	994	4238	
13	875	4643	
14	677	4276	
15	1183	9914	
16	912	4481	
17	843	7684	
18	860	3474	
19	861	3081	
20	544	5903	
21	1069	2346	
22	1118	339	
23	1283	8090	
24	1101	3484	
25	702	7150	
26	1431	7059	
27	1283	3559	
28	760	882	
29	1332	6757	
30	812	6024	
31	965	9187	
32	1486	4985	
33	725	454	
34	1437	2948	
35	518	5871	
36	931	7910	
37	993	133	
38	873	638	
39	947	1541	
40	1166	2825	
41	1342	4855	
42	648	6622	
43	1329	1969	
44	738	2425	
45	1292	435	
46	1289	218	
47	921	5024	
48	776	9759	
49	1312	5454	
50	555	2598	
51	1424	1735	
52	651	3547	
53	1345	6069	
54	1255	9628	
55	1453	1854	
56	1000	7653	
57	1231	5527	
58	1011	5991	
59	1253	9333	
60	643	4058	
61	894	7323	
62	936	292	
63	914	4274	
64	734	3840	
65	1362	1141	
66	738	2631	
67	977	6026	
68	1235	256	
69	1303	8924	
70	982	4124	
71	1158	7864	
72	1110	9467	
73	1407	779	
74	906	2112	
75	716	2623	
76	1411	9684	
77	626	442	
78	1229	5966	
79	716	5093	
80	682	5692	
81	892	1014	
82	1398	7173	
83	649	5547	
84	989	6925	
85	1010	1433	
86	602	6870	
87	542	8611	
88	975	5284	
89	582	9322	
90	1294	554	
91	618	3136	
92	686	7441	
93	732	8398	
94	930	5646	
95	895	469	
96	1041	7984	
97	1275	4360	
98	1465	2682	
99	691	2560	
100	1318	3285	
101	919	2512	
102	858	5471	
103	1158	6752	
104	1285	3855	
105	1414	807	
106	1354	9276	
107	1275	2163	
108	1169	7397	
109	946	8044	
110	553	2605	
111	898	4087	
112	888	7747	
113	759	6312	
114	843	3255	
115	1006	3648	
116	896	258	
117	569	7065	
118	628	7776	
119	864	7844	
120	1304	2962	
121	1391	8816	
122	734	1513	
123	1078	4544	
124	911	172	
125	998	3680	
126	955	5945	
127	625	8891	
128	1221	646	
129	1369	4162	
130	658	104	
131	1027	8144	
132	1304	9672	
133	858	2351	
134	689	6275	
135	744	4119	
136	1497	5975	
137	1497	7258	
138	539	8450	
139	1126	7043	
140	1477	4215	
141	907	1981	
142	1334	8883	
143	1153	5704	
144	1176	8265	
145	1105	4287	
146	1078	7021	
147	1267	1003	
148	1097	4157	
149	735	4112	
150	816	3395	
151	1149	8252	
152	639	9790	
153	540	1189	
154	944	4986	
155	1367	150	
156	1137	8347	
157	750	486	
158	1185	4846	
159	1424	3854	
160	1420	2756	
161	539	1688	
162	1052	257	
163	799	9733	
164	1494	9685	
165	669	376	
166	592	5831	
167	768	7075	
168	996	1972	
169	1146	3407	
170	1233	8967	
171	1249	4137	
172	614	3304	
173	1213	5907	
174	515	7628	
175	1303	714	
176	1203	1251	
177	592	5855	
178	1357	3716	
179	634	1885	
180	1355	2612	
181	954	9694	
182	607	7481	
183	765	8216	
184	694	5037	
185	1256	3072	
186	1206	8179	
187	1249	8182	
188	917	5638	
189	995	1329	
190	814	1618	
191	1381	8518	
192	1101	1750	
193	1036	6904	
194	1132	128	
195	1168	21	
196	1233	8689	
197	1166	9456	
198	543	6416	
199	628	3904	
200	1340	6018	
201	653	6991	
202	635	7072	
203	1424	70	
204	1164	967	
205	1384	8526	
206	1200	1737	
207	1308	6443	
208	1404	1922	
209	965	1751	
210	589	1846	
211	645	6007	
212	648	6081	
213	612	7860	
214	1273	1454	
215	807	5135	
216	864	5362	
217	970	8556	
218	884	689	
219	1125	4920	
220	1112	8679	
221	1474	5561	
222	1472	3676	
223	1403	2401	
224	1172	2332	
225	1390	8959	
226	1143	1406	
227	1259	2710	
228	903	5817	
229	940	8183	
230	664	1691	
231	1016	6389	
232	797	3774	
233	1069	2018	
234	1164	5733	
235	589	2438	
236	1444	6881	
237	555	7790	
238	1019	2161	
239	817	2289	
240	995	4883	
241	976	7578	
242	519	6167	
243	669	491	
244	882	3222	
245	758	2577	
246	1040	2073	
247	1034	2716	
248	507	7601	
249	1451	5088	
250	1128	873	
251	793	1589	
252	1262	2847	
253	892	4426	
254	1274	8138	
255	1115	6866	
256	1183	5295	
257	1317	4141	
258	1376	1982	
259	1023	857	
260	721	2524	
261	1149	343	
262	964	2221	
263	1131	513	
264	1138	8923	
265	767	9249	
266	1488	6097	
267	1230	6608	
268	511	1495	
269	768	5564	
270	1065	3137	
271	1161	1998	
272	1235	1923	
273	723	3764	
274	795	7729	
275	1188	117	
276	1326	2208	
277	625	7254	
278	951	3881	
279	1292	4791	
280	1446	4249	
281	618	3396	
282	776	4236	
283	826	9697	
284	911	4120	
285	632	2866	
286	629	1170	
287	1479	2664	
288	957	678	
289	1470	2942	
290	1176	6713	
291	1270	8401	
292	667	6346	
293	683	4043	
294	975	1375	
295	1240	5763	
296	600	3331	
297	986	1521	
298	1419	7923	
299	1133	3055	
300	1062	3075	
301	972	3898	
302	1240	137	
303	1087	7783	
304	1494	8059	
305	1217	5026	
306	1201	8191	
307	849	9468	
308	1012	1823	
309	629	7087	
310	665	2216	
311	950	2822	
312	916	2593	
313	1363	2283	
314	834	4904	
315	575	6399	
316	613	4642	
317	982	6862	
318	1293	4538	
319	1233	3959	
